pharmacy_id,sku,drug_name,form,strength,price,qty,qty_available
ph0048,OTC001,Vitamin C,Solution,250mg,82.69,119.0,
ph0048,OTC029,Cough Syrup,Lozenge,1%,46.66,165.0,
ph0048,OTC018,Probiotic,Drops,15g,141.07,75.0,
ph0030,OTC010,Calcium Supplement,Tablet,24 count,13.25,153.0,
ph0030,OTC023,Vitamin C,Spray,250mg,5.51,154.0,
ph0030,OTC021,Melatonin,Capsule,200mg,84.33,130.0,
ph0030,OTC018,Eye Drops,Lozenge,325mg,128.83,84.0,
ph0030,OTC005,Naproxen,Spray,200mg,40.14,3.0,
ph0030,OTC016,Magnesium Supplement,Cream,65mg,124.94,111.0,
ph0030,OTC011,Antibiotic Ointment,Solution,500mg,29.02,155.0,
ph0030,OTC003,Electrolyte Solution,Tablet,30mg,64.26,195.0,
ph0030,OTC014,Saline Nasal Spray,Drops,65mg,27.34,179.0,
ph0030,OTC029,Loratadine,Tablet,10mg,123.62,76.0,
ph0030,OTC019,Hydrocortisone Cream,Capsule,200mg,143.26,138.0,
ph0030,OTC026,Pseudoephedrine,Cream,24 count,22.8,67.0,
ph0030,OTC015,Omeprazole,Solution,24 count,74.11,158.0,
ph0030,OTC013,Acetaminophen,Solution,30mg,13.71,1.0,
ph0030,OTC007,Guaifenesin,Tablet,325mg,105.24,137.0,
ph0055,OTC011,Melatonin,Capsule,65mg,42.31,121.0,
ph0055,OTC002,Zinc Supplement,Syrup,750mg,9.58,133.0,
ph0055,OTC024,Acetaminophen,Spray,750mg,19.66,10.0,
ph0055,OTC015,Saline Nasal Spray,Ointment,30mg,53.99,92.0,
ph0055,OTC012,Guaifenesin,Spray,10mg,50.5,150.0,
ph0055,OTC008,Cetirizine,Lozenge,500mg,36.54,4.0,
ph0055,OTC030,Diphenhydramine,Syrup,15g,62.1,47.0,
ph0055,OTC007,Iron Supplement,Capsule,500mg,119.88,192.0,
ph0055,OTC005,Hydrocortisone Cream,Spray,20mg,148.01,154.0,
ph0055,OTC001,Multivitamin,Cream,250mg,39.03,181.0,
ph0055,OTC026,Pseudoephedrine,Solution,20mg,145.02,155.0,
ph0055,OTC022,Antibiotic Ointment,Ointment,500mg,89.19,78.0,
ph0055,OTC016,Magnesium Supplement,Drops,20mg,126.69,45.0,
ph0055,OTC029,Vitamin C,Syrup,200mg,58.17,160.0,
ph0055,OTC013,Chlorpheniramine,Ointment,500mg,91.42,110.0,
ph0080,OTC015,Acetaminophen,Syrup,15g,137.68,1.0,
ph0080,OTC024,Electrolyte Solution,Capsule,20mg,135.99,160.0,
ph0080,OTC012,Ibuprofen,Syrup,30mg,19.78,61.0,
ph0080,OTC010,Paracetamol,Drops,65mg,145.77,170.0,
ph0080,OTC002,Aspirin,Cream,250mg,97.84,186.0,
ph0080,OTC028,Magnesium Supplement,Ointment,500mg,67.83,159.0,
ph0080,OTC013,Omeprazole,Cream,65mg,73.49,64.0,
ph0080,OTC007,Melatonin,Cream,250mg,51.17,161.0,
ph0080,OTC005,Phenylephrine,Capsule,325mg,135.97,96.0,
ph0080,OTC020,Throat Lozenges,Solution,325mg,14.44,178.0,
ph0080,OTC009,Loratadine,Cream,500mg,11.44,194.0,
ph0080,OTC021,Cough Syrup,Syrup,20mg,147.97,168.0,
ph0080,OTC019,Hydrocortisone Cream,Spray,24 count,35.22,179.0,
ph0080,OTC001,Antibiotic Ointment,Capsule,200mg,18.38,89.0,
ph0080,OTC018,Iron Supplement,Capsule,15g,69.0,135.0,
ph0026,OTC028,Throat Lozenges,Lozenge,24 count,38.1,197.0,
ph0026,OTC001,Antacid Tablets,Spray,65mg,53.64,89.0,
ph0026,OTC007,Pseudoephedrine,Ointment,200mg,138.71,62.0,
ph0026,OTC019,Eye Drops,Lozenge,200mg,42.32,16.0,
ph0026,OTC006,Ibuprofen,Capsule,65mg,108.73,181.0,
ph0026,OTC013,Melatonin,Ointment,15g,62.1,94.0,
ph0026,OTC018,Loratadine,Tablet,500mg,98.38,96.0,
ph0026,OTC012,Probiotic,Drops,1%,38.19,13.0,
ph0026,OTC022,Omeprazole,Tablet,24 count,49.57,158.0,
ph0026,OTC015,Naproxen,Capsule,325mg,36.75,83.0,
ph0026,OTC014,Chlorpheniramine,Drops,24 count,99.52,112.0,
ph0026,OTC017,Aspirin,Capsule,750mg,67.78,34.0,
ph0026,OTC025,Cetirizine,Tablet,250mg,128.37,17.0,
ph0026,OTC020,Phenylephrine,Cream,500mg,58.92,190.0,
ph0026,OTC016,Magnesium Supplement,Syrup,20mg,107.64,154.0,
ph0028,OTC030,Multivitamin,Capsule,200mg,20.79,93.0,
ph0028,OTC022,Calcium Supplement,Spray,750mg,118.08,37.0,
ph0028,OTC007,Hydrocortisone Cream,Tablet,100ml,14.99,151.0,
ph0028,OTC021,Antacid Tablets,Solution,20mg,144.54,3.0,
ph0028,OTC016,Vitamin C,Cream,1%,144.69,11.0,
ph0028,OTC015,Guaifenesin,Cream,500mg,65.72,160.0,
ph0028,OTC023,Dextromethorphan,Tablet,325mg,59.3,128.0,
ph0028,OTC001,Probiotic,Spray,65mg,81.52,106.0,
ph0028,OTC017,Ibuprofen,Cream,30mg,95.73,195.0,
ph0028,OTC009,Zinc Supplement,Tablet,100ml,128.87,68.0,
ph0028,OTC003,Pseudoephedrine,Tablet,200mg,77.0,3.0,
ph0028,OTC026,Throat Lozenges,Tablet,200mg,83.6,88.0,
ph0028,OTC010,Saline Nasal Spray,Lozenge,24 count,60.05,96.0,
ph0028,OTC012,Cetirizine,Solution,325mg,12.67,180.0,
ph0028,OTC020,Iron Supplement,Lozenge,100ml,23.1,173.0,
ph0002,OTC004,Naproxen,Solution,325mg,148.36,108.0,
ph0002,OTC029,Probiotic,Capsule,750mg,49.14,73.0,
ph0002,OTC008,Throat Lozenges,Lozenge,30mg,119.78,82.0,
ph0002,OTC023,Ibuprofen,Syrup,200mg,145.6,38.0,
ph0002,OTC024,Loratadine,Solution,65mg,104.3,186.0,
ph0002,OTC006,Pseudoephedrine,Ointment,1%,122.74,130.0,
ph0002,OTC019,Magnesium Supplement,Solution,325mg,139.92,97.0,
ph0002,OTC015,Antacid Tablets,Spray,30mg,30.6,199.0,
ph0002,OTC020,Phenylephrine,Lozenge,1%,65.74,108.0,
ph0002,OTC010,Electrolyte Solution,Drops,500mg,145.34,141.0,
ph0002,OTC011,Antibiotic Ointment,Cream,200mg,114.74,193.0,
ph0002,OTC021,Chlorpheniramine,Ointment,20mg,42.57,4.0,
ph0002,OTC003,Saline Nasal Spray,Spray,100ml,110.22,49.0,
ph0002,OTC007,Omeprazole,Drops,1%,50.48,91.0,
ph0002,OTC026,Cough Syrup,Ointment,15g,10.97,143.0,
ph0083,OTC015,Iron Supplement,Syrup,325mg,143.91,45.0,
ph0083,OTC003,Probiotic,Syrup,250mg,104.71,47.0,
ph0083,OTC019,Magnesium Supplement,Solution,325mg,125.84,197.0,
ph0083,OTC017,Cough Syrup,Ointment,500mg,120.34,14.0,
ph0083,OTC018,Acetaminophen,Syrup,325mg,70.51,119.0,
ph0083,OTC008,Multivitamin,Ointment,100ml,31.14,108.0,
ph0083,OTC002,Cetirizine,Solution,20mg,140.64,93.0,
ph0083,OTC005,Eye Drops,Lozenge,24 count,33.39,64.0,
ph0083,OTC012,Loratadine,Cream,750mg,110.13,86.0,
ph0083,OTC007,Naproxen,Ointment,30mg,95.79,134.0,
ph0083,OTC004,Dextromethorphan,Spray,100ml,131.16,10.0,
ph0083,OTC025,Phenylephrine,Solution,20mg,93.6,149.0,
ph0083,OTC020,Aspirin,Capsule,15g,17.3,66.0,
ph0083,OTC010,Antacid Tablets,Capsule,20mg,103.69,82.0,
ph0083,OTC014,Saline Nasal Spray,Drops,10mg,10.84,12.0,
ph0090,OTC016,Acetaminophen,Lozenge,24 count,50.61,89.0,
ph0090,OTC022,Guaifenesin,Cream,20mg,73.56,114.0,
ph0090,OTC008,Phenylephrine,Capsule,200mg,52.61,82.0,
ph0090,OTC025,Vitamin C,Drops,200mg,73.64,193.0,
ph0090,OTC004,Dextromethorphan,Solution,30mg,71.17,53.0,
ph0090,OTC010,Cetirizine,Ointment,15g,97.23,0.0,
ph0090,OTC014,Throat Lozenges,Tablet,20mg,24.51,181.0,
ph0090,OTC012,Naproxen,Ointment,24 count,68.61,135.0,
ph0090,OTC011,Electrolyte Solution,Solution,325mg,124.44,165.0,
ph0090,OTC018,Saline Nasal Spray,Drops,15g,74.76,194.0,
ph0090,OTC027,Pseudoephedrine,Lozenge,65mg,91.98,111.0,
ph0090,OTC023,Antacid Tablets,Drops,325mg,38.29,45.0,
ph0090,OTC021,Aspirin,Capsule,1%,122.09,142.0,
ph0090,OTC028,Paracetamol,Syrup,750mg,12.12,88.0,
ph0090,OTC015,Eye Drops,Ointment,100ml,135.72,75.0,
ph0017,OTC005,Cetirizine,Lozenge,750mg,129.6,161.0,
ph0017,OTC003,Ibuprofen,Spray,15g,145.56,188.0,
ph0017,OTC015,Cough Syrup,Spray,1%,90.97,144.0,
ph0017,OTC014,Calcium Supplement,Capsule,250mg,88.81,33.0,
ph0017,OTC002,Hydrocortisone Cream,Cream,100ml,102.12,185.0,
ph0017,OTC022,Iron Supplement,Solution,500mg,40.87,13.0,
ph0017,OTC008,Chlorpheniramine,Drops,750mg,13.6,100.0,
ph0017,OTC010,Pseudoephedrine,Cream,10mg,106.29,136.0,
ph0017,OTC019,Guaifenesin,Solution,24 count,64.46,61.0,
ph0017,OTC007,Vitamin C,Ointment,1%,49.1,43.0,
ph0017,OTC029,Eye Drops,Lozenge,200mg,48.3,157.0,
ph0017,OTC026,Magnesium Supplement,Drops,325mg,117.44,21.0,
ph0017,OTC030,Multivitamin,Tablet,15g,109.05,182.0,
ph0017,OTC018,Paracetamol,Solution,500mg,28.62,123.0,
ph0017,OTC009,Probiotic,Ointment,200mg,73.36,188.0,
ph0010,OTC011,Vitamin C,Capsule,500mg,69.07,27.0,
ph0010,OTC005,Omeprazole,Syrup,325mg,91.82,186.0,
ph0010,OTC021,Chlorpheniramine,Ointment,750mg,38.03,168.0,
ph0010,OTC013,Zinc Supplement,Tablet,20mg,27.28,184.0,
ph0010,OTC014,Phenylephrine,Capsule,24 count,123.62,192.0,
ph0010,OTC008,Saline Nasal Spray,Spray,750mg,69.08,100.0,
ph0010,OTC018,Ibuprofen,Syrup,65mg,116.36,98.0,
ph0010,OTC010,Diphenhydramine,Drops,325mg,130.42,2.0,
ph0010,OTC028,Cough Syrup,Ointment,200mg,13.15,132.0,
ph0010,OTC006,Antibiotic Ointment,Syrup,325mg,75.78,148.0,
ph0010,OTC016,Calcium Supplement,Cream,24 count,124.73,32.0,
ph0010,OTC017,Acetaminophen,Solution,250mg,94.84,174.0,
ph0010,OTC023,Magnesium Supplement,Tablet,250mg,24.03,73.0,
ph0010,OTC002,Electrolyte Solution,Ointment,325mg,86.91,104.0,
ph0010,OTC009,Naproxen,Ointment,750mg,129.6,123.0,
ph0057,OTC025,Cetirizine,Cream,100ml,12.22,199.0,
ph0057,OTC023,Hydrocortisone Cream,Spray,100ml,101.7,136.0,
ph0057,OTC028,Throat Lozenges,Lozenge,15g,30.55,84.0,
ph0057,OTC003,Phenylephrine,Capsule,200mg,107.05,4.0,
ph0057,OTC010,Antibiotic Ointment,Solution,325mg,115.54,34.0,
ph0057,OTC002,Chlorpheniramine,Solution,15g,125.68,137.0,
ph0057,OTC016,Acetaminophen,Capsule,750mg,19.4,85.0,
ph0057,OTC019,Pseudoephedrine,Tablet,100ml,84.81,54.0,
ph0057,OTC022,Naproxen,Lozenge,325mg,82.45,55.0,
ph0057,OTC014,Paracetamol,Cream,750mg,137.44,145.0,
ph0057,OTC009,Saline Nasal Spray,Lozenge,750mg,42.95,23.0,
ph0057,OTC011,Omeprazole,Capsule,325mg,66.69,196.0,
ph0057,OTC006,Zinc Supplement,Tablet,15g,149.53,61.0,
ph0057,OTC015,Diphenhydramine,Cream,20mg,19.67,77.0,
ph0057,OTC013,Iron Supplement,Tablet,30mg,38.42,100.0,
ph0098,OTC017,Cetirizine,Tablet,15g,15.82,78.0,
ph0098,OTC016,Iron Supplement,Tablet,15g,134.77,139.0,
ph0098,OTC006,Naproxen,Solution,100ml,7.2,189.0,
ph0098,OTC015,Zinc Supplement,Capsule,1%,113.14,181.0,
ph0098,OTC004,Hydrocortisone Cream,Cream,100ml,26.79,111.0,
ph0098,OTC005,Magnesium Supplement,Solution,500mg,53.71,98.0,
ph0098,OTC009,Paracetamol,Lozenge,100ml,136.32,147.0,
ph0098,OTC029,Phenylephrine,Syrup,24 count,51.65,33.0,
ph0098,OTC010,Diphenhydramine,Lozenge,250mg,49.03,60.0,
ph0098,OTC019,Electrolyte Solution,Capsule,10mg,18.7,99.0,
ph0098,OTC003,Aspirin,Cream,325mg,102.07,108.0,
ph0098,OTC024,Omeprazole,Spray,200mg,5.77,60.0,
ph0098,OTC025,Ibuprofen,Tablet,65mg,81.27,12.0,
ph0098,OTC001,Loratadine,Syrup,1%,139.32,25.0,
ph0098,OTC018,Pseudoephedrine,Spray,200mg,90.39,60.0,
ph0092,OTC020,Cough Syrup,Tablet,750mg,131.89,98.0,
ph0092,OTC012,Chlorpheniramine,Spray,1%,129.3,128.0,
ph0092,OTC016,Probiotic,Drops,250mg,29.71,65.0,
ph0092,OTC010,Loratadine,Drops,24 count,129.66,107.0,
ph0092,OTC008,Naproxen,Solution,15g,76.71,37.0,
ph0092,OTC023,Eye Drops,Capsule,500mg,81.86,1.0,
ph0092,OTC015,Omeprazole,Tablet,100ml,113.21,134.0,
ph0092,OTC019,Antibiotic Ointment,Lozenge,100ml,13.25,102.0,
ph0092,OTC024,Aspirin,Cream,65mg,110.82,164.0,
ph0092,OTC022,Antacid Tablets,Capsule,200mg,100.04,150.0,
ph0092,OTC004,Phenylephrine,Ointment,500mg,87.48,59.0,
ph0092,OTC005,Zinc Supplement,Syrup,325mg,65.54,199.0,
ph0092,OTC028,Diphenhydramine,Capsule,24 count,57.79,50.0,
ph0092,OTC017,Dextromethorphan,Tablet,10mg,37.44,51.0,
ph0092,OTC021,Melatonin,Tablet,1%,83.78,101.0,
ph0073,OTC030,Naproxen,Lozenge,24 count,74.63,151.0,
ph0073,OTC028,Cetirizine,Spray,500mg,102.83,100.0,
ph0073,OTC014,Zinc Supplement,Tablet,30mg,123.24,144.0,
ph0073,OTC015,Multivitamin,Spray,20mg,104.23,58.0,
ph0073,OTC017,Paracetamol,Ointment,200mg,28.11,36.0,
ph0073,OTC011,Phenylephrine,Lozenge,65mg,51.21,65.0,
ph0073,OTC022,Melatonin,Tablet,500mg,24.55,152.0,
ph0073,OTC008,Cough Syrup,Lozenge,24 count,126.99,112.0,
ph0073,OTC003,Hydrocortisone Cream,Ointment,325mg,70.05,98.0,
ph0073,OTC004,Saline Nasal Spray,Drops,20mg,141.29,169.0,
ph0073,OTC010,Pseudoephedrine,Cream,15g,52.94,195.0,
ph0073,OTC002,Throat Lozenges,Drops,65mg,79.5,141.0,
ph0073,OTC019,Omeprazole,Syrup,325mg,96.99,78.0,
ph0073,OTC020,Antibiotic Ointment,Solution,15g,79.91,67.0,
ph0073,OTC018,Magnesium Supplement,Drops,1%,60.43,116.0,
ph0081,OTC019,Naproxen,Capsule,250mg,124.81,182.0,
ph0081,OTC007,Throat Lozenges,Capsule,325mg,96.02,31.0,
ph0081,OTC008,Melatonin,Lozenge,65mg,104.7,125.0,
ph0081,OTC006,Aspirin,Spray,10mg,88.97,191.0,
ph0081,OTC009,Phenylephrine,Capsule,24 count,105.99,14.0,
ph0081,OTC011,Cetirizine,Ointment,100ml,16.65,42.0,
ph0081,OTC013,Dextromethorphan,Cream,15g,103.56,191.0,
ph0081,OTC010,Loratadine,Capsule,20mg,138.0,86.0,
ph0081,OTC028,Electrolyte Solution,Capsule,750mg,142.14,169.0,
ph0081,OTC027,Pseudoephedrine,Drops,200mg,35.29,77.0,
ph0081,OTC002,Antibiotic Ointment,Cream,1%,99.01,30.0,
ph0081,OTC018,Antacid Tablets,Tablet,20mg,53.67,173.0,
ph0081,OTC012,Probiotic,Spray,20mg,145.32,130.0,
ph0081,OTC003,Guaifenesin,Syrup,15g,38.13,132.0,
ph0081,OTC020,Chlorpheniramine,Capsule,30mg,125.73,8.0,
ph0013,OTC015,Magnesium Supplement,Syrup,100ml,134.39,197.0,
ph0013,OTC019,Aspirin,Solution,200mg,129.96,181.0,
ph0013,OTC020,Omeprazole,Solution,200mg,42.76,104.0,
ph0013,OTC027,Ibuprofen,Cream,500mg,97.19,154.0,
ph0013,OTC005,Zinc Supplement,Capsule,200mg,130.43,2.0,
ph0013,OTC026,Antibiotic Ointment,Cream,325mg,103.04,17.0,
ph0013,OTC001,Chlorpheniramine,Ointment,30mg,92.66,85.0,
ph0013,OTC012,Hydrocortisone Cream,Solution,750mg,33.22,144.0,
ph0013,OTC007,Phenylephrine,Cream,15g,45.46,9.0,
ph0013,OTC021,Throat Lozenges,Lozenge,30mg,9.12,109.0,
ph0013,OTC024,Iron Supplement,Lozenge,750mg,11.04,42.0,
ph0013,OTC013,Probiotic,Drops,24 count,65.21,140.0,
ph0013,OTC022,Dextromethorphan,Capsule,65mg,65.35,106.0,
ph0013,OTC004,Antacid Tablets,Syrup,65mg,48.02,118.0,
ph0013,OTC003,Loratadine,Tablet,500mg,113.87,176.0,
ph0045,OTC011,Saline Nasal Spray,Syrup,250mg,6.92,137.0,
ph0045,OTC007,Dextromethorphan,Spray,750mg,55.63,101.0,
ph0045,OTC016,Pseudoephedrine,Capsule,15g,105.08,167.0,
ph0045,OTC025,Magnesium Supplement,Syrup,100ml,87.48,148.0,
ph0045,OTC024,Cough Syrup,Drops,1%,83.76,145.0,
ph0045,OTC030,Omeprazole,Capsule,325mg,6.37,118.0,
ph0045,OTC026,Multivitamin,Lozenge,750mg,12.01,120.0,
ph0045,OTC015,Guaifenesin,Ointment,325mg,58.98,162.0,
ph0045,OTC009,Eye Drops,Lozenge,1%,6.89,88.0,
ph0045,OTC004,Cetirizine,Tablet,200mg,81.59,108.0,
ph0045,OTC013,Hydrocortisone Cream,Syrup,1%,80.68,138.0,
ph0045,OTC012,Vitamin C,Solution,15g,39.55,88.0,
ph0045,OTC019,Acetaminophen,Capsule,10mg,85.27,76.0,
ph0045,OTC023,Calcium Supplement,Drops,24 count,11.65,23.0,
ph0045,OTC010,Aspirin,Spray,250mg,102.56,76.0,
ph0050,OTC020,Vitamin C,Spray,15g,106.36,91.0,
ph0050,OTC002,Chlorpheniramine,Ointment,30mg,121.95,121.0,
ph0050,OTC026,Cetirizine,Drops,15g,35.25,146.0,
ph0050,OTC001,Multivitamin,Ointment,30mg,144.35,78.0,
ph0050,OTC030,Cough Syrup,Tablet,500mg,28.98,180.0,
ph0050,OTC028,Eye Drops,Lozenge,24 count,140.67,155.0,
ph0050,OTC009,Melatonin,Lozenge,250mg,15.8,160.0,
ph0050,OTC005,Paracetamol,Tablet,100ml,127.32,117.0,
ph0050,OTC021,Zinc Supplement,Solution,100ml,128.04,6.0,
ph0050,OTC010,Loratadine,Spray,1%,124.47,30.0,
ph0050,OTC011,Omeprazole,Cream,500mg,5.14,163.0,
ph0050,OTC029,Calcium Supplement,Spray,325mg,37.92,152.0,
ph0050,OTC012,Aspirin,Lozenge,200mg,42.86,15.0,
ph0050,OTC004,Guaifenesin,Spray,24 count,42.53,157.0,
ph0050,OTC007,Dextromethorphan,Tablet,65mg,124.79,12.0,
ph0087,OTC003,Electrolyte Solution,Ointment,20mg,138.06,54.0,
ph0087,OTC004,Dextromethorphan,Tablet,1%,84.12,140.0,
ph0087,OTC020,Calcium Supplement,Lozenge,200mg,26.36,169.0,
ph0087,OTC018,Probiotic,Spray,500mg,45.18,34.0,
ph0087,OTC029,Paracetamol,Syrup,325mg,6.89,60.0,
ph0087,OTC011,Antibiotic Ointment,Solution,1%,118.85,187.0,
ph0087,OTC010,Pseudoephedrine,Ointment,750mg,21.08,5.0,
ph0087,OTC002,Acetaminophen,Drops,20mg,17.32,51.0,
ph0087,OTC030,Magnesium Supplement,Syrup,20mg,82.87,84.0,
ph0087,OTC024,Throat Lozenges,Drops,250mg,6.21,111.0,
ph0087,OTC016,Iron Supplement,Tablet,100ml,20.89,151.0,
ph0087,OTC026,Chlorpheniramine,Capsule,200mg,19.78,172.0,
ph0087,OTC012,Antacid Tablets,Spray,250mg,30.39,175.0,
ph0087,OTC025,Vitamin C,Spray,65mg,14.39,125.0,
ph0087,OTC006,Omeprazole,Spray,250mg,47.86,32.0,
ph0076,OTC019,Hydrocortisone Cream,Ointment,500mg,147.81,162.0,
ph0076,OTC018,Antacid Tablets,Solution,15g,20.94,190.0,
ph0076,OTC025,Naproxen,Syrup,10mg,130.6,67.0,
ph0076,OTC027,Throat Lozenges,Syrup,325mg,108.33,51.0,
ph0076,OTC024,Magnesium Supplement,Spray,30mg,51.64,27.0,
ph0076,OTC020,Zinc Supplement,Syrup,100ml,24.31,190.0,
ph0076,OTC012,Vitamin C,Spray,250mg,101.49,171.0,
ph0076,OTC030,Phenylephrine,Capsule,750mg,85.19,12.0,
ph0076,OTC028,Chlorpheniramine,Spray,500mg,78.33,154.0,
ph0076,OTC002,Acetaminophen,Ointment,24 count,57.82,20.0,
ph0076,OTC021,Loratadine,Capsule,500mg,48.01,172.0,
ph0076,OTC014,Diphenhydramine,Syrup,500mg,74.92,96.0,
ph0076,OTC015,Electrolyte Solution,Ointment,750mg,60.15,16.0,
ph0076,OTC006,Pseudoephedrine,Tablet,24 count,60.34,112.0,
ph0076,OTC003,Aspirin,Tablet,200mg,121.7,25.0,
ph0095,OTC015,Omeprazole,Syrup,65mg,145.78,152.0,
ph0095,OTC014,Ibuprofen,Solution,500mg,104.82,75.0,
ph0095,OTC027,Calcium Supplement,Solution,1%,74.14,41.0,
ph0095,OTC006,Vitamin C,Solution,325mg,43.1,122.0,
ph0095,OTC020,Multivitamin,Tablet,30mg,24.31,105.0,
ph0095,OTC001,Guaifenesin,Capsule,325mg,5.32,4.0,
ph0095,OTC009,Melatonin,Capsule,100ml,108.19,108.0,
ph0095,OTC004,Paracetamol,Syrup,10mg,57.48,149.0,
ph0095,OTC024,Aspirin,Spray,24 count,37.36,187.0,
ph0095,OTC028,Chlorpheniramine,Tablet,325mg,60.84,19.0,
ph0095,OTC017,Cetirizine,Lozenge,750mg,65.74,38.0,
ph0095,OTC023,Loratadine,Ointment,1%,134.01,115.0,
ph0095,OTC005,Antibiotic Ointment,Tablet,100ml,114.77,30.0,
ph0095,OTC010,Cough Syrup,Capsule,10mg,71.33,72.0,
ph0095,OTC013,Naproxen,Syrup,20mg,87.26,77.0,
ph0082,OTC014,Cetirizine,Lozenge,100ml,140.93,170.0,
ph0082,OTC028,Iron Supplement,Ointment,24 count,82.95,98.0,
ph0082,OTC012,Antibiotic Ointment,Tablet,1%,19.15,137.0,
ph0082,OTC009,Cough Syrup,Ointment,250mg,56.1,195.0,
ph0082,OTC003,Acetaminophen,Solution,1%,116.46,101.0,
ph0082,OTC004,Diphenhydramine,Cream,10mg,92.14,9.0,
ph0082,OTC023,Ibuprofen,Lozenge,15g,17.88,2.0,
ph0082,OTC002,Probiotic,Drops,500mg,127.15,11.0,
ph0082,OTC016,Dextromethorphan,Syrup,30mg,143.77,74.0,
ph0082,OTC010,Vitamin C,Lozenge,500mg,46.87,17.0,
ph0082,OTC030,Hydrocortisone Cream,Solution,65mg,137.91,22.0,
ph0082,OTC006,Melatonin,Lozenge,750mg,102.93,151.0,
ph0082,OTC005,Throat Lozenges,Lozenge,200mg,20.58,115.0,
ph0082,OTC025,Loratadine,Capsule,20mg,135.13,91.0,
ph0082,OTC020,Aspirin,Cream,100ml,83.0,84.0,
ph0007,OTC025,Diphenhydramine,Lozenge,10mg,101.13,76.0,
ph0007,OTC022,Saline Nasal Spray,Syrup,200mg,36.79,150.0,
ph0007,OTC015,Eye Drops,Tablet,1%,133.54,162.0,
ph0007,OTC028,Acetaminophen,Ointment,65mg,68.07,109.0,
ph0007,OTC013,Antibiotic Ointment,Lozenge,500mg,20.06,132.0,
ph0007,OTC001,Phenylephrine,Ointment,500mg,130.07,168.0,
ph0007,OTC024,Calcium Supplement,Lozenge,10mg,34.53,87.0,
ph0007,OTC009,Electrolyte Solution,Solution,24 count,36.95,48.0,
ph0007,OTC018,Dextromethorphan,Lozenge,100ml,15.99,142.0,
ph0007,OTC010,Vitamin C,Capsule,500mg,112.9,163.0,
ph0007,OTC012,Magnesium Supplement,Ointment,500mg,15.24,115.0,
ph0007,OTC011,Loratadine,Solution,200mg,104.29,73.0,
ph0007,OTC029,Omeprazole,Solution,325mg,76.11,95.0,
ph0007,OTC006,Melatonin,Ointment,500mg,56.31,164.0,
ph0007,OTC020,Antacid Tablets,Capsule,325mg,101.08,90.0,
ph0044,OTC026,Ibuprofen,Solution,100ml,145.84,51.0,
ph0044,OTC013,Guaifenesin,Ointment,1%,102.1,172.0,
ph0044,OTC012,Diphenhydramine,Capsule,325mg,140.96,140.0,
ph0044,OTC021,Loratadine,Spray,200mg,22.55,79.0,
ph0044,OTC011,Iron Supplement,Drops,500mg,123.2,61.0,
ph0044,OTC028,Calcium Supplement,Tablet,500mg,14.18,26.0,
ph0044,OTC019,Magnesium Supplement,Tablet,1%,69.72,160.0,
ph0044,OTC029,Eye Drops,Ointment,24 count,126.15,123.0,
ph0044,OTC023,Throat Lozenges,Lozenge,65mg,61.06,45.0,
ph0044,OTC006,Acetaminophen,Spray,250mg,92.27,64.0,
ph0044,OTC030,Paracetamol,Capsule,500mg,141.06,40.0,
ph0044,OTC001,Vitamin C,Drops,65mg,15.06,133.0,
ph0044,OTC008,Dextromethorphan,Cream,30mg,7.5,6.0,
ph0044,OTC027,Pseudoephedrine,Solution,325mg,88.9,126.0,
ph0044,OTC015,Electrolyte Solution,Capsule,250mg,78.53,197.0,
ph0042,OTC002,Chlorpheniramine,Capsule,20mg,57.43,158.0,
ph0042,OTC013,Eye Drops,Ointment,500mg,33.12,112.0,
ph0042,OTC005,Acetaminophen,Cream,250mg,44.3,140.0,
ph0042,OTC026,Pseudoephedrine,Drops,200mg,107.46,125.0,
ph0042,OTC029,Multivitamin,Tablet,100ml,67.48,43.0,
ph0042,OTC003,Throat Lozenges,Cream,15g,35.08,57.0,
ph0042,OTC015,Vitamin C,Lozenge,24 count,96.68,160.0,
ph0042,OTC027,Naproxen,Lozenge,65mg,19.75,1.0,
ph0042,OTC030,Electrolyte Solution,Syrup,100ml,148.17,143.0,
ph0042,OTC004,Omeprazole,Solution,20mg,132.53,41.0,
ph0042,OTC012,Ibuprofen,Solution,10mg,123.72,144.0,
ph0042,OTC008,Zinc Supplement,Drops,24 count,47.69,162.0,
ph0042,OTC014,Guaifenesin,Lozenge,10mg,50.43,55.0,
ph0042,OTC011,Cough Syrup,Tablet,200mg,91.45,125.0,
ph0042,OTC009,Dextromethorphan,Solution,500mg,92.26,55.0,
ph0038,OTC012,Vitamin C,Solution,325mg,85.39,137.0,
ph0038,OTC016,Pseudoephedrine,Syrup,250mg,69.32,22.0,
ph0038,OTC015,Ibuprofen,Spray,30mg,144.59,31.0,
ph0038,OTC026,Iron Supplement,Tablet,15g,107.98,139.0,
ph0038,OTC004,Omeprazole,Solution,30mg,76.58,26.0,
ph0038,OTC030,Antibiotic Ointment,Drops,750mg,100.04,38.0,
ph0038,OTC005,Paracetamol,Tablet,20mg,36.64,7.0,
ph0038,OTC022,Multivitamin,Cream,1%,82.44,132.0,
ph0038,OTC001,Saline Nasal Spray,Cream,15g,114.62,14.0,
ph0038,OTC025,Acetaminophen,Ointment,200mg,58.76,11.0,
ph0038,OTC024,Hydrocortisone Cream,Tablet,15g,136.64,135.0,
